lineup_key,archetype_lineup,possessions,minutes,points,fga_2pt,fga_3pt,fgm_2pt,fgm_3pt,ftm,fta,pts_2pt,pts_3pt,pts_ft,ast,tov,w_pct,plus_minus,off_rating,pace,ast_pct,ast_to,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_ft,pct_pts_off_tov,pct_pts_paint
0_1_4_5_5,0_1_4_5_5,625,312.5,192,66,0,66,0,0,0,132,0,0,0,0,1.0,192,30.72,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_3_3,1_1_3_3_3,37,18.5,12,5,0,5,0,0,0,10,0,0,0,0,1.0,12,32.432432432432435,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_3_7_7,0_1_3_7_7,258,129.0,81,28,0,28,0,0,0,56,0,0,0,0,1.0,81,31.3953488372093,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_7_7,1_3_3_7_7,93,46.5,15,2,0,2,0,0,0,4,0,0,0,0,1.0,15,16.129032258064516,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_5_6,2_2_3_5_6,157,78.5,55,21,0,21,0,0,0,42,0,0,0,0,1.0,55,35.03184713375796,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_2_3_3,0_2_2_3_3,27,13.5,3,1,0,1,0,0,0,2,0,0,0,0,1.0,3,11.11111111111111,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_0_2_4,0_0_0_2_4,655,327.5,186,68,0,68,0,0,0,136,0,0,0,0,1.0,186,28.396946564885496,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_2_6_6,0_0_2_6_6,32,16.0,6,3,0,3,0,0,0,6,0,0,0,0,1.0,6,18.75,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_3_6_6,0_2_3_6_6,190,95.0,61,25,0,25,0,0,0,50,0,0,0,0,1.0,61,32.10526315789474,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_4_6_6,0_1_4_6_6,101,50.5,28,9,0,9,0,0,0,18,0,0,0,0,1.0,28,27.722772277227726,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_4_6_6,1_3_4_6_6,371,185.5,106,38,0,38,0,0,0,76,0,0,0,0,1.0,106,28.57142857142857,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_1_6_7,0_0_1_6_7,54,27.0,11,5,0,5,0,0,0,10,0,0,0,0,1.0,11,20.37037037037037,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_1_6_7,0_1_1_6_7,1212,606.0,458,191,0,191,0,0,0,382,0,0,0,0,1.0,458,37.78877887788779,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_3_6_7,0_1_3_6_7,359,179.5,88,28,0,28,0,0,0,56,0,0,0,0,1.0,88,24.512534818941504,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_1_3_7,0_1_1_3_7,18,9.0,7,3,0,3,0,0,0,6,0,0,0,0,1.0,7,38.88888888888889,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_6_7,1_1_3_6_7,18,9.0,7,3,0,3,0,0,0,6,0,0,0,0,1.0,7,38.88888888888889,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_5_5_7,0_1_5_5_7,1947,973.5,653,259,0,259,0,0,0,518,0,0,0,0,1.0,653,33.538777606574214,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_3_6_7,0_0_3_6_7,1119,559.5,361,141,0,141,0,0,0,282,0,0,0,0,1.0,361,32.2609472743521,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_3_6_7,0_3_3_6_7,1121,560.5,365,128,0,128,0,0,0,256,0,0,0,0,1.0,365,32.56021409455843,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_6_7,3_3_3_6_7,56,28.0,21,6,0,6,0,0,0,12,0,0,0,0,1.0,21,37.5,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_5_6_7,0_3_5_6_7,382,191.0,99,40,0,40,0,0,0,80,0,0,0,0,1.0,99,25.916230366492147,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_4_6,2_2_3_4_6,167,83.5,55,20,0,20,0,0,0,40,0,0,0,0,1.0,55,32.93413173652694,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_4_7,2_3_4_4_7,3663,1831.5,1506,625,0,625,0,0,0,1250,0,0,0,0,1.0,1506,41.11384111384112,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_4_5_7,3_4_4_5_7,625,312.5,176,66,0,66,0,0,0,132,0,0,0,0,1.0,176,28.16,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_4_5,3_3_4_4_5,277,138.5,97,34,0,34,0,0,0,68,0,0,0,0,1.0,97,35.018050541516246,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_2_4_7,0_1_2_4_7,54,27.0,16,7,0,7,0,0,0,14,0,0,0,0,1.0,16,29.629629629629626,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_4_5,2_3_4_4_5,283,141.5,98,42,0,42,0,0,0,84,0,0,0,0,1.0,98,34.62897526501767,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_4_5_6_6,1_4_5_6_6,68,34.0,25,9,0,9,0,0,0,18,0,0,0,0,1.0,25,36.76470588235294,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_3_6_6,0_0_3_6_6,688,344.0,185,73,0,73,0,0,0,146,0,0,0,0,1.0,185,26.889534883720927,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_0_6_6,0_0_0_6_6,153,76.5,36,13,0,13,0,0,0,26,0,0,0,0,1.0,36,23.52941176470588,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_5_6_7,1_3_5_6_7,393,196.5,100,30,0,30,0,0,0,60,0,0,0,0,1.0,100,25.44529262086514,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_5_7_7,2_4_5_7_7,384,192.0,119,47,0,47,0,0,0,94,0,0,0,0,1.0,119,30.989583333333332,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_3_5,1_1_3_3_5,344,172.0,143,53,0,53,0,0,0,106,0,0,0,0,1.0,143,41.56976744186046,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_4_4_7,0_3_4_4_7,4525,2262.5,1396,514,0,514,0,0,0,1028,0,0,0,0,1.0,1396,30.85082872928177,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_3_6_6,0_1_3_6_6,55,27.5,15,5,0,5,0,0,0,10,0,0,0,0,1.0,15,27.27272727272727,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_1_6_6,0_0_1_6_6,203,101.5,70,29,0,29,0,0,0,58,0,0,0,0,1.0,70,34.48275862068966,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_4_5_7,1_1_4_5_7,86,43.0,41,18,0,18,0,0,0,36,0,0,0,0,1.0,41,47.674418604651166,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_4_6_6,0_2_4_6_6,118,59.0,17,8,0,8,0,0,0,16,0,0,0,0,1.0,17,14.40677966101695,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_2_5_6,0_1_2_5_6,10,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,10.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_3_5_6,1_2_3_5_6,54,27.0,21,8,0,8,0,0,0,16,0,0,0,0,1.0,21,38.88888888888889,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_4_7_7,0_1_4_7_7,396,198.0,149,57,0,57,0,0,0,114,0,0,0,0,1.0,149,37.62626262626262,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_6_7,1_3_3_6_7,117,58.5,18,8,0,8,0,0,0,16,0,0,0,0,1.0,18,15.384615384615385,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_5_6_7,3_3_5_6_7,301,150.5,85,25,0,25,0,0,0,50,0,0,0,0,1.0,85,28.23920265780731,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_5_6,3_3_4_5_6,188,94.0,51,14,0,14,0,0,0,28,0,0,0,0,1.0,51,27.127659574468083,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_4_5,3_3_3_4_5,1015,507.5,258,97,0,97,0,0,0,194,0,0,0,0,1.0,258,25.418719211822662,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_2_2_4,0_0_2_2_4,150,75.0,61,26,0,26,0,0,0,52,0,0,0,0,1.0,61,40.666666666666664,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_3_4,2_2_3_3_4,405,202.5,113,34,0,34,0,0,0,68,0,0,0,0,1.0,113,27.901234567901234,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_4_7_7,1_1_4_7_7,89,44.5,31,11,0,11,0,0,0,22,0,0,0,0,1.0,31,34.831460674157306,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
5_5_7_7_7,5_5_7_7_7,54,27.0,9,2,0,2,0,0,0,4,0,0,0,0,1.0,9,16.666666666666664,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_5_7_7_7,3_5_7_7_7,607,303.5,201,76,0,76,0,0,0,152,0,0,0,0,1.0,201,33.113673805601316,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_5_6,3_3_3_5_6,32,16.0,10,4,0,4,0,0,0,8,0,0,0,0,1.0,10,31.25,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_4_4_7,0_0_4_4_7,3368,1684.0,1032,365,0,365,0,0,0,730,0,0,0,0,1.0,1032,30.641330166270787,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_4_5_5,0_3_4_5_5,543,271.5,152,49,0,49,0,0,0,98,0,0,0,0,1.0,152,27.992633517495396,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_5_6_6,2_3_5_6_6,214,107.0,87,32,0,32,0,0,0,64,0,0,0,0,1.0,87,40.654205607476634,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_5_6_6,0_3_5_6_6,384,192.0,115,34,0,34,0,0,0,68,0,0,0,0,1.0,115,29.947916666666668,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_2_4_6,0_0_2_4_6,174,87.0,47,14,0,14,0,0,0,28,0,0,0,0,1.0,47,27.011494252873565,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_4_7,1_3_3_4_7,543,271.5,167,68,0,68,0,0,0,136,0,0,0,0,1.0,167,30.755064456721914,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_7_7,1_1_3_7_7,30,15.0,9,4,0,4,0,0,0,8,0,0,0,0,1.0,9,30.0,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_5_6_6,0_1_5_6_6,291,145.5,79,31,0,31,0,0,0,62,0,0,0,0,1.0,79,27.147766323024054,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_5_6_6,0_2_5_6_6,30,15.0,13,5,0,5,0,0,0,10,0,0,0,0,1.0,13,43.333333333333336,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_5_5,3_3_4_5_5,383,191.5,115,39,0,39,0,0,0,78,0,0,0,0,1.0,115,30.026109660574413,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_5_6_6,2_4_5_6_6,128,64.0,48,14,0,14,0,0,0,28,0,0,0,0,1.0,48,37.5,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_5_6_6,0_4_5_6_6,39,19.5,15,5,0,5,0,0,0,10,0,0,0,0,1.0,15,38.46153846153847,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_3_3_6,0_3_3_3_6,239,119.5,83,32,0,32,0,0,0,64,0,0,0,0,1.0,83,34.72803347280335,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_5_5_7_7,2_5_5_7_7,279,139.5,96,37,0,37,0,0,0,74,0,0,0,0,1.0,96,34.40860215053764,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_5_7_7,0_5_5_7_7,164,82.0,44,14,0,14,0,0,0,28,0,0,0,0,1.0,44,26.82926829268293,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_4_7_7,0_2_4_7_7,306,153.0,80,30,0,30,0,0,0,60,0,0,0,0,1.0,80,26.143790849673206,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_2_4_6,0_2_2_4_6,69,34.5,33,15,0,15,0,0,0,30,0,0,0,0,1.0,33,47.82608695652174,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_5_6_7,1_1_5_6_7,126,63.0,39,10,0,10,0,0,0,20,0,0,0,0,1.0,39,30.952380952380953,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_3_5,3_3_3_3_5,243,121.5,60,22,0,22,0,0,0,44,0,0,0,0,1.0,60,24.691358024691358,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_6_6_7,0_1_6_6_7,66,33.0,15,5,0,5,0,0,0,10,0,0,0,0,1.0,15,22.727272727272727,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_6_6_7,0_0_6_6_7,569,284.5,177,65,0,65,0,0,0,130,0,0,0,0,1.0,177,31.107205623901578,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_6_6_7,0_3_6_6_7,263,131.5,70,21,0,21,0,0,0,42,0,0,0,0,1.0,70,26.61596958174905,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_6_6_7,0_5_6_6_7,103,51.5,23,8,0,8,0,0,0,16,0,0,0,0,1.0,23,22.330097087378643,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_5_5_7,2_2_5_5_7,24,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4.166666666666666,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_4_7_7_7,1_4_7_7_7,567,283.5,192,71,0,71,0,0,0,142,0,0,0,0,1.0,192,33.86243386243386,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_4_7,3_3_4_4_7,1118,559.0,382,141,0,141,0,0,0,282,0,0,0,0,1.0,382,34.16815742397138,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_4_4,2_2_3_4_4,172,86.0,63,18,0,18,0,0,0,36,0,0,0,0,1.0,63,36.627906976744185,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_3_3_3,1_2_3_3_3,146,73.0,40,12,0,12,0,0,0,24,0,0,0,0,1.0,40,27.397260273972602,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_4_6_6,0_0_4_6_6,38,19.0,16,7,0,7,0,0,0,14,0,0,0,0,1.0,16,42.10526315789473,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_6_6,2_3_4_6_6,55,27.5,8,2,0,2,0,0,0,4,0,0,0,0,1.0,8,14.545454545454545,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_2_4_5,0_2_2_4_5,223,111.5,63,26,0,26,0,0,0,52,0,0,0,0,1.0,63,28.251121076233183,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_5_5_5,0_2_5_5_5,122,61.0,42,16,0,16,0,0,0,32,0,0,0,0,1.0,42,34.42622950819672,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_5_6,1_2_4_5_6,127,63.5,33,12,0,12,0,0,0,24,0,0,0,0,1.0,33,25.984251968503933,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_2_6_6,0_1_2_6_6,12,6.0,2,1,0,1,0,0,0,2,0,0,0,0,1.0,2,16.666666666666664,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_6_6,1_2_4_6_6,87,43.5,28,8,0,8,0,0,0,16,0,0,0,0,1.0,28,32.18390804597701,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_3_3_7,2_3_3_3_7,266,133.0,85,37,0,37,0,0,0,74,0,0,0,0,1.0,85,31.954887218045116,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_7_7_7,1_3_7_7_7,43,21.5,12,2,0,2,0,0,0,4,0,0,0,0,1.0,12,27.906976744186046,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_6_6_7,1_3_6_6_7,140,70.0,22,6,0,6,0,0,0,12,0,0,0,0,1.0,22,15.714285714285714,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_3_6_6,0_3_3_6_6,18,9.0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2,11.11111111111111,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_1_7_7,0_0_1_7_7,13,6.5,4,1,0,1,0,0,0,2,0,0,0,0,1.0,4,30.76923076923077,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_2_5_5,0_2_2_5_5,94,47.0,34,12,0,12,0,0,0,24,0,0,0,0,1.0,34,36.17021276595745,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_5_5_5_7,2_5_5_5_7,407,203.5,118,45,0,45,0,0,0,90,0,0,0,0,1.0,118,28.992628992628994,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_4_5_6,1_1_4_5_6,116,58.0,37,9,0,9,0,0,0,18,0,0,0,0,1.0,37,31.896551724137932,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_1_4_6,0_1_1_4_6,116,58.0,44,16,0,16,0,0,0,32,0,0,0,0,1.0,44,37.93103448275862,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_4_6,3_3_3_4_6,61,30.5,17,7,0,7,0,0,0,14,0,0,0,0,1.0,17,27.86885245901639,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_3_7,1_1_3_3_7,28,14.0,5,2,0,2,0,0,0,4,0,0,0,0,1.0,5,17.857142857142858,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_5_5_7_7,1_5_5_7_7,48,24.0,22,7,0,7,0,0,0,14,0,0,0,0,1.0,22,45.83333333333333,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_5_7_7_7,1_5_7_7_7,45,22.5,16,8,0,8,0,0,0,16,0,0,0,0,1.0,16,35.55555555555556,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_3_4,1_1_3_3_4,80,40.0,47,20,0,20,0,0,0,40,0,0,0,0,1.0,47,58.75,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_5_6_6,1_3_5_6_6,219,109.5,67,28,0,28,0,0,0,56,0,0,0,0,1.0,67,30.59360730593607,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_3_3_3,0_3_3_3_3,292,146.0,79,29,0,29,0,0,0,58,0,0,0,0,1.0,79,27.054794520547947,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_5_6_6,0_0_5_6_6,97,48.5,11,3,0,3,0,0,0,6,0,0,0,0,1.0,11,11.34020618556701,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_7_7_7,3_4_7_7_7,790,395.0,191,68,0,68,0,0,0,136,0,0,0,0,1.0,191,24.17721518987342,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_5_5_5,2_3_5_5_5,69,34.5,22,10,0,10,0,0,0,20,0,0,0,0,1.0,22,31.88405797101449,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_3_7,3_3_3_3_7,11,5.5,3,0,0,0,0,0,0,0,0,0,0,0,1.0,3,27.27272727272727,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_3_4_4_5,0_3_4_4_5,507,253.5,163,61,0,61,0,0,0,122,0,0,0,0,1.0,163,32.149901380670606,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_3_4_6,1_2_3_4_6,198,99.0,65,22,0,22,0,0,0,44,0,0,0,0,1.0,65,32.82828282828283,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_3_5,1_3_3_3_5,308,154.0,104,42,0,42,0,0,0,84,0,0,0,0,1.0,104,33.76623376623377,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_5_5_7,0_5_5_5_7,500,250.0,176,65,0,65,0,0,0,130,0,0,0,0,1.0,176,35.199999999999996,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
5_5_5_7_7,5_5_5_7_7,111,55.5,28,11,0,11,0,0,0,22,0,0,0,0,1.0,28,25.225225225225223,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_7_7_7,0_3_7_7_7,527,263.5,145,51,0,51,0,0,0,102,0,0,0,0,1.0,145,27.514231499051235,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_7_7_7,0_4_7_7_7,1037,518.5,291,115,0,115,0,0,0,230,0,0,0,0,1.0,291,28.061716489874637,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_3_4,3_3_3_3_4,454,227.0,132,43,0,43,0,0,0,86,0,0,0,0,1.0,132,29.074889867841406,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_5_5_5_7,3_5_5_5_7,73,36.5,19,7,0,7,0,0,0,14,0,0,0,0,1.0,19,26.027397260273972,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
