lineup_key,archetype_lineup,possessions,minutes,points,fga_2pt,fga_3pt,fgm_2pt,fgm_3pt,ftm,fta,pts_2pt,pts_3pt,pts_ft,ast,tov,w_pct,plus_minus,off_rating,pace,ast_pct,ast_to,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_ft,pct_pts_off_tov,pct_pts_paint
0_1_5_5_6,0_1_5_5_6,28,14.0,8,2,0,2,0,0,0,4,0,0,0,0,1.0,8,28.57142857142857,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_5_5_6,1_3_5_5_6,103,51.5,28,10,0,10,0,0,0,20,0,0,0,0,1.0,28,27.184466019417474,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_3_7,1_3_3_3_7,207,103.5,64,18,0,18,0,0,0,36,0,0,0,0,1.0,64,30.917874396135264,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_3_4,1_3_3_3_4,1098,549.0,352,140,0,140,0,0,0,280,0,0,0,0,1.0,352,32.05828779599271,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_4_7,3_3_3_4_7,463,231.5,152,52,0,52,0,0,0,104,0,0,0,0,1.0,152,32.82937365010799,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_4_4_5,0_2_4_4_5,187,93.5,62,23,0,23,0,0,0,46,0,0,0,0,1.0,62,33.155080213903744,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_4_4_5,0_0_4_4_5,222,111.0,80,28,0,28,0,0,0,56,0,0,0,0,1.0,80,36.03603603603604,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_6_6,1_3_3_6_6,20,10.0,5,2,0,2,0,0,0,4,0,0,0,0,1.0,5,25.0,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_6_6_7,3_3_6_6_7,37,18.5,9,1,0,1,0,0,0,2,0,0,0,0,1.0,9,24.324324324324326,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_5_5_6,0_3_5_5_6,88,44.0,25,8,0,8,0,0,0,16,0,0,0,0,1.0,25,28.40909090909091,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_7_7_7,0_0_7_7_7,91,45.5,25,11,0,11,0,0,0,22,0,0,0,0,1.0,25,27.472527472527474,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_5_5_7,1_2_5_5_7,71,35.5,23,9,0,9,0,0,0,18,0,0,0,0,1.0,23,32.3943661971831,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_5_5,2_2_3_5_5,254,127.0,56,16,0,16,0,0,0,32,0,0,0,0,1.0,56,22.04724409448819,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_5_5_5,0_3_5_5_5,401,200.5,102,35,0,35,0,0,0,70,0,0,0,0,1.0,102,25.43640897755611,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_5_5_6,0_0_5_5_6,1103,551.5,318,110,0,110,0,0,0,220,0,0,0,0,1.0,318,28.830462375339984,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_5_6_6_7,3_5_6_6_7,44,22.0,12,4,0,4,0,0,0,8,0,0,0,0,1.0,12,27.27272727272727,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_0_4_4,0_0_0_4_4,2585,1292.5,796,298,0,298,0,0,0,596,0,0,0,0,1.0,796,30.79303675048356,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_5_6_6_7,1_5_6_6_7,16,8.0,5,1,0,1,0,0,0,2,0,0,0,0,1.0,5,31.25,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_4_4,3_3_3_4_4,349,174.5,94,27,0,27,0,0,0,54,0,0,0,0,1.0,94,26.93409742120344,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_3_4_4,0_1_3_4_4,2570,1285.0,781,312,0,312,0,0,0,624,0,0,0,0,1.0,781,30.389105058365757,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_3_4_4,1_2_3_4_4,75,37.5,26,8,0,8,0,0,0,16,0,0,0,0,1.0,26,34.66666666666667,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_4_5_5,2_2_4_5_5,102,51.0,41,17,0,17,0,0,0,34,0,0,0,0,1.0,41,40.19607843137255,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_4_4_6,1_3_4_4_6,1296,648.0,370,144,0,144,0,0,0,288,0,0,0,0,1.0,370,28.549382716049383,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_4_4_6,0_3_4_4_6,88,44.0,24,8,0,8,0,0,0,16,0,0,0,0,1.0,24,27.27272727272727,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_4_4_7,0_1_4_4_7,344,172.0,87,27,0,27,0,0,0,54,0,0,0,0,1.0,87,25.290697674418606,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_4_4,1_3_3_4_4,692,346.0,196,68,0,68,0,0,0,136,0,0,0,0,1.0,196,28.32369942196532,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_4_6,3_3_4_4_6,66,33.0,14,3,0,3,0,0,0,6,0,0,0,0,1.0,14,21.21212121212121,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_4_5_6,3_4_4_5_6,145,72.5,37,9,0,9,0,0,0,18,0,0,0,0,1.0,37,25.517241379310345,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_6_7,2_3_4_6_7,1415,707.5,523,201,0,201,0,0,0,402,0,0,0,0,1.0,523,36.96113074204947,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_5_6_7,2_4_5_6_7,187,93.5,72,28,0,28,0,0,0,56,0,0,0,0,1.0,72,38.50267379679144,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_5_6_7,2_3_5_6_7,962,481.0,370,150,0,150,0,0,0,300,0,0,0,0,1.0,370,38.46153846153847,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_3_3_6,1_2_3_3_6,134,67.0,35,13,0,13,0,0,0,26,0,0,0,0,1.0,35,26.119402985074625,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_4_4_5,1_3_4_4_5,177,88.5,52,23,0,23,0,0,0,46,0,0,0,0,1.0,52,29.37853107344633,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_4_4_7,1_3_4_4_7,1044,522.0,355,129,0,129,0,0,0,258,0,0,0,0,1.0,355,34.00383141762452,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_4_6_7,0_4_4_6_7,188,94.0,45,15,0,15,0,0,0,30,0,0,0,0,1.0,45,23.93617021276596,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_4_4_6,0_0_4_4_6,832,416.0,277,101,0,101,0,0,0,202,0,0,0,0,1.0,277,33.293269230769226,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_4_6_7,0_2_4_6_7,484,242.0,170,66,0,66,0,0,0,132,0,0,0,0,1.0,170,35.12396694214876,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_2_6_7,0_0_2_6_7,123,61.5,40,17,0,17,0,0,0,34,0,0,0,0,1.0,40,32.52032520325203,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_4_5_6,0_4_4_5_6,72,36.0,26,10,0,10,0,0,0,20,0,0,0,0,1.0,26,36.11111111111111,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_4_6,1_3_3_4_6,467,233.5,113,34,0,34,0,0,0,68,0,0,0,0,1.0,113,24.197002141327623,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_2_2_5,0_0_2_2_5,34,17.0,4,1,0,1,0,0,0,2,0,0,0,0,1.0,4,11.76470588235294,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_4_5_7,0_4_4_5_7,53,26.5,17,8,0,8,0,0,0,16,0,0,0,0,1.0,17,32.075471698113205,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_4_6,2_3_4_4_6,1081,540.5,366,121,0,121,0,0,0,242,0,0,0,0,1.0,366,33.85753931544866,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_3_6_7,2_3_3_6_7,431,215.5,145,57,0,57,0,0,0,114,0,0,0,0,1.0,145,33.64269141531322,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_4_6_7,0_3_4_6_7,2815,1407.5,795,299,0,299,0,0,0,598,0,0,0,0,1.0,795,28.24156305506217,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_4_6_7,3_3_4_6_7,265,132.5,77,27,0,27,0,0,0,54,0,0,0,0,1.0,77,29.056603773584904,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_5_6_7,3_4_5_6_7,173,86.5,45,15,0,15,0,0,0,30,0,0,0,0,1.0,45,26.011560693641616,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_0_1_4_4,0_0_1_4_4,1103,551.5,340,125,0,125,0,0,0,250,0,0,0,0,1.0,340,30.82502266545784,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_3_3_3,2_3_3_3_3,92,46.0,22,8,0,8,0,0,0,16,0,0,0,0,1.0,22,23.91304347826087,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_4_5_6,2_4_4_5_6,19,9.5,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2,10.526315789473683,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_4_4_6_7,3_4_4_6_7,742,371.0,198,68,0,68,0,0,0,136,0,0,0,0,1.0,198,26.68463611859838,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_7_7_7,3_3_7_7_7,15,7.5,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2,13.333333333333334,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_4_4_6,0_1_4_4_6,574,287.0,183,78,0,78,0,0,0,156,0,0,0,0,1.0,183,31.881533101045296,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_4_6,1_2_4_4_6,28,14.0,14,6,0,6,0,0,0,12,0,0,0,0,1.0,14,50.0,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_4_6_7,1_3_4_6_7,1087,543.5,329,117,0,117,0,0,0,234,0,0,0,0,1.0,329,30.266789328426864,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_6_7,1_2_4_6_7,85,42.5,27,8,0,8,0,0,0,16,0,0,0,0,1.0,27,31.76470588235294,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_4_6_7,0_1_4_6_7,429,214.5,122,40,0,40,0,0,0,80,0,0,0,0,1.0,122,28.438228438228435,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_4_7,1_2_4_4_7,24,12.0,5,1,0,1,0,0,0,2,0,0,0,0,1.0,5,20.833333333333336,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_4_4_6_7,1_4_4_6_7,1238,619.0,421,178,0,178,0,0,0,356,0,0,0,0,1.0,421,34.0064620355412,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_4_7_7,2_3_4_7_7,823,411.5,243,87,0,87,0,0,0,174,0,0,0,0,1.0,243,29.52612393681652,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_4_7_7,3_4_4_7_7,2737,1368.5,774,289,0,289,0,0,0,578,0,0,0,0,1.0,774,28.279137742053344,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_4_7_7,0_4_4_7_7,2753,1376.5,797,283,0,283,0,0,0,566,0,0,0,0,1.0,797,28.950236106066107,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_7_7_7,0_5_7_7_7,85,42.5,36,13,0,13,0,0,0,26,0,0,0,0,1.0,36,42.35294117647059,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_4_5,1_2_4_4_5,72,36.0,22,8,0,8,0,0,0,16,0,0,0,0,1.0,22,30.555555555555557,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_4_4_5_6,1_4_4_5_6,195,97.5,60,20,0,20,0,0,0,40,0,0,0,0,1.0,60,30.76923076923077,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_5_6_7,0_4_5_6_7,134,67.0,27,7,0,7,0,0,0,14,0,0,0,0,1.0,27,20.149253731343283,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_4_5_5_6,0_4_5_5_6,97,48.5,23,5,0,5,0,0,0,10,0,0,0,0,1.0,23,23.711340206185564,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_4_5_5,1_2_4_5_5,54,27.0,23,10,0,10,0,0,0,20,0,0,0,0,1.0,23,42.592592592592595,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_5_6_7,0_2_5_6_7,562,281.0,195,72,0,72,0,0,0,144,0,0,0,0,1.0,195,34.69750889679715,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_4_4_5,0_1_4_4_5,118,59.0,38,15,0,15,0,0,0,30,0,0,0,0,1.0,38,32.20338983050847,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_3_6_7,0_2_3_6_7,500,250.0,151,52,0,52,0,0,0,104,0,0,0,0,1.0,151,30.2,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_5_5,3_3_3_5_5,122,61.0,27,9,0,9,0,0,0,18,0,0,0,0,1.0,27,22.131147540983605,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_2_6_7,0_1_2_6_7,34,17.0,16,7,0,7,0,0,0,14,0,0,0,0,1.0,16,47.05882352941176,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_4_5_6_7,1_4_5_6_7,41,20.5,16,6,0,6,0,0,0,12,0,0,0,0,1.0,16,39.02439024390244,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_1_3_4_4,1_1_3_4_4,41,20.5,17,8,0,8,0,0,0,16,0,0,0,0,1.0,17,41.46341463414634,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_6_7_7,3_4_6_7_7,1552,776.0,392,138,0,138,0,0,0,276,0,0,0,0,1.0,392,25.257731958762886,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_3_6_7_7,0_3_6_7_7,923,461.5,224,78,0,78,0,0,0,156,0,0,0,0,1.0,224,24.26868905742145,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_6_7_7,2_4_6_7_7,558,279.0,180,68,0,68,0,0,0,136,0,0,0,0,1.0,180,32.25806451612903,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_6_7_7,0_5_6_7_7,95,47.5,35,17,0,17,0,0,0,34,0,0,0,0,1.0,35,36.84210526315789,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_6_7_7,2_3_6_7_7,455,227.5,176,68,0,68,0,0,0,136,0,0,0,0,1.0,176,38.681318681318686,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_6_6_7,3_4_6_6_7,58,29.0,17,5,0,5,0,0,0,10,0,0,0,0,1.0,17,29.310344827586203,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_5_6_7_7,2_5_6_7_7,84,42.0,26,11,0,11,0,0,0,22,0,0,0,0,1.0,26,30.952380952380953,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_3_5_5_6,2_3_5_5_6,241,120.5,65,24,0,24,0,0,0,48,0,0,0,0,1.0,65,26.970954356846473,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_6_7_7,1_3_6_7_7,11,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_4_6_6_7,1_4_6_6_7,137,68.5,43,18,0,18,0,0,0,36,0,0,0,0,1.0,43,31.386861313868614,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_4_6_7,2_2_4_6_7,15,7.5,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6.666666666666667,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_5_6_7_7,3_5_6_7_7,78,39.0,19,7,0,7,0,0,0,14,0,0,0,0,1.0,19,24.358974358974358,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_5_5_6,0_2_5_5_6,507,253.5,144,49,0,49,0,0,0,98,0,0,0,0,1.0,144,28.402366863905325,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_6_6_7_7,1_6_6_7_7,12,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,8.333333333333332,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_4_6_7_7,1_4_6_7_7,12,6.0,4,2,0,2,0,0,0,4,0,0,0,0,1.0,4,33.33333333333333,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_2_6_7,0_2_2_6_7,55,27.5,19,7,0,7,0,0,0,14,0,0,0,0,1.0,19,34.54545454545455,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_5_6_7_7,4_5_6_7_7,112,56.0,32,10,0,10,0,0,0,20,0,0,0,0,1.0,32,28.57142857142857,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_4_6_7_7,4_4_6_7_7,83,41.5,21,8,0,8,0,0,0,16,0,0,0,0,1.0,21,25.301204819277107,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_4_7_7_7,4_4_7_7_7,269,134.5,78,28,0,28,0,0,0,56,0,0,0,0,1.0,78,28.99628252788104,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_4_5_5_6,3_4_5_5_6,57,28.5,17,5,0,5,0,0,0,10,0,0,0,0,1.0,17,29.82456140350877,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_5_5_6_7,0_5_5_6_7,85,42.5,30,11,0,11,0,0,0,22,0,0,0,0,1.0,30,35.294117647058826,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_4_4_6_6,1_4_4_6_6,84,42.0,34,14,0,14,0,0,0,28,0,0,0,0,1.0,34,40.476190476190474,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_4_5_7_7,4_4_5_7_7,130,65.0,25,7,0,7,0,0,0,14,0,0,0,0,1.0,25,19.230769230769234,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_2_6_7_7,0_2_6_7_7,113,56.5,42,17,0,17,0,0,0,34,0,0,0,0,1.0,42,37.16814159292036,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_3_7,2_2_3_3_7,47,23.5,14,6,0,6,0,0,0,12,0,0,0,0,1.0,14,29.78723404255319,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_6_7_7_7,4_6_7_7_7,14,7.0,5,2,0,2,0,0,0,4,0,0,0,0,1.0,5,35.714285714285715,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_1_6_7_7,0_1_6_7_7,15,7.5,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6.666666666666667,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_4_6_6_7,0_4_6_6_7,38,19.0,9,4,0,4,0,0,0,8,0,0,0,0,1.0,9,23.684210526315788,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_6_7_7_7,3_6_7_7_7,48,24.0,10,4,0,4,0,0,0,8,0,0,0,0,1.0,10,20.833333333333336,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_3_3_3_3,1_3_3_3_3,133,66.5,47,21,0,21,0,0,0,42,0,0,0,0,1.0,47,35.338345864661655,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_4_4_7_7,2_4_4_7_7,42,21.0,11,5,0,5,0,0,0,10,0,0,0,0,1.0,11,26.190476190476193,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_6_6_7_7,4_6_6_7_7,61,30.5,24,10,0,10,0,0,0,20,0,0,0,0,1.0,24,39.34426229508197,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_7_7_7_7,4_7_7_7_7,33,16.5,11,5,0,5,0,0,0,10,0,0,0,0,1.0,11,33.33333333333333,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
4_4_6_6_7,4_4_6_6_7,69,34.5,23,9,0,9,0,0,0,18,0,0,0,0,1.0,23,33.33333333333333,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
3_3_3_3_3,3_3_3_3_3,43,21.5,12,5,0,5,0,0,0,10,0,0,0,0,1.0,12,27.906976744186046,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_3_6_7,2_2_3_6_7,130,65.0,51,21,0,21,0,0,0,42,0,0,0,0,1.0,51,39.23076923076923,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_5_5_5_7,1_5_5_5_7,130,65.0,35,11,0,11,0,0,0,22,0,0,0,0,1.0,35,26.923076923076923,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
2_2_5_6_7,2_2_5_6_7,26,13.0,12,5,0,5,0,0,0,10,0,0,0,0,1.0,12,46.15384615384615,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_6_7_7_7,0_6_7_7_7,30,15.0,17,6,0,6,0,0,0,12,0,0,0,0,1.0,17,56.666666666666664,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
0_6_6_7_7,0_6_6_7_7,13,6.5,5,2,0,2,0,0,0,4,0,0,0,0,1.0,5,38.46153846153847,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
1_2_5_7_7,1_2_5_7_7,161,80.5,53,17,0,17,0,0,0,34,0,0,0,0,1.0,53,32.91925465838509,100.0,0.0,0,100.0,0.0,100.0,30.0,0.0,0.0,0.0,80.0
